cycle_id,position,gid,role,cluster_id,is_seed,priority_score,bottleneck_kzt,path
230,4,100000006866783100,distributor,1,True,0.830206,13000.0,100000001660397100 → 100000008413748100 → 100000004070318100 → 100000006866783100 → 100000001660397100
231,1,100000001660397100,transit,1,False,0.667155,13000.0,100000001660397100 → 100000008413748100 → 100000004070318100 → 100000008603629100 → 100000001660397100
231,2,100000008413748100,distributor,17,False,0.75843,13000.0,100000001660397100 → 100000008413748100 → 100000004070318100 → 100000008603629100 → 100000001660397100
231,3,100000004070318100,distributor,1,False,0.879738,13000.0,100000001660397100 → 100000008413748100 → 100000004070318100 → 100000008603629100 → 100000001660397100
231,4,100000008603629100,coordinator,7,False,0.981072,13000.0,100000001660397100 → 100000008413748100 → 100000004070318100 → 100000008603629100 → 100000001660397100
232,1,100000001660397100,transit,1,False,0.667155,13000.0,100000001660397100 → 100000008413748100 → 100000008304139100 → 100000006866783100 → 100000001660397100
232,2,100000008413748100,distributor,17,False,0.75843,13000.0,100000001660397100 → 100000008413748100 → 100000008304139100 → 100000006866783100 → 100000001660397100
232,3,100000008304139100,distributor,4,False,0.875222,13000.0,100000001660397100 → 100000008413748100 → 100000008304139100 → 100000006866783100 → 100000001660397100
232,4,100000006866783100,distributor,1,True,0.830206,13000.0,100000001660397100 → 100000008413748100 → 100000008304139100 → 100000006866783100 → 100000001660397100
233,1,100000001660397100,transit,1,False,0.667155,13000.0,100000001660397100 → 100000008413748100 → 100000008304139100 → 100000008603629100 → 100000001660397100
233,2,100000008413748100,distributor,17,False,0.75843,13000.0,100000001660397100 → 100000008413748100 → 100000008304139100 → 100000008603629100 → 100000001660397100
233,3,100000008304139100,distributor,4,False,0.875222,13000.0,100000001660397100 → 100000008413748100 → 100000008304139100 → 100000008603629100 → 100000001660397100
233,4,100000008603629100,coordinator,7,False,0.981072,13000.0,100000001660397100 → 100000008413748100 → 100000008304139100 → 100000008603629100 → 100000001660397100
234,1,100000000667713100,peripheral,5,False,0.615012,12750.0,100000000667713100 → 100000008636603100 → 100000000667713100
234,2,100000008636603100,peripheral,5,False,0.581642,12750.0,100000000667713100 → 100000008636603100 → 100000000667713100
235,1,100000000667713100,peripheral,5,False,0.615012,12750.0,100000000667713100 → 100000008636603100 → 100000003016635100 → 100000000667713100
235,2,100000008636603100,peripheral,5,False,0.581642,12750.0,100000000667713100 → 100000008636603100 → 100000003016635100 → 100000000667713100
235,3,100000003016635100,distributor,5,True,0.825536,12750.0,100000000667713100 → 100000008636603100 → 100000003016635100 → 100000000667713100
236,1,100000000580561100,peripheral,45,True,0.358679,12177.0,100000000580561100 → 100000003888271100 → 100000000580561100
236,2,100000003888271100,peripheral,45,False,0.299458,12177.0,100000000580561100 → 100000003888271100 → 100000000580561100
237,1,100000001660397100,transit,1,False,0.667155,12000.0,100000001660397100 → 100000008477350100 → 100000003968044100 → 100000008603629100 → 100000001660397100
237,2,100000008477350100,coordinator,1,False,0.949978,12000.0,100000001660397100 → 100000008477350100 → 100000003968044100 → 100000008603629100 → 100000001660397100
237,3,100000003968044100,peripheral,7,False,0.451668,12000.0,100000001660397100 → 100000008477350100 → 100000003968044100 → 100000008603629100 → 100000001660397100
237,4,100000008603629100,coordinator,7,False,0.981072,12000.0,100000001660397100 → 100000008477350100 → 100000003968044100 → 100000008603629100 → 100000001660397100
238,1,100000001660397100,transit,1,False,0.667155,12000.0,100000001660397100 → 100000008477350100 → 100000005910114100 → 100000006866783100 → 100000001660397100
238,2,100000008477350100,coordinator,1,False,0.949978,12000.0,100000001660397100 → 100000008477350100 → 100000005910114100 → 100000006866783100 → 100000001660397100
238,3,100000005910114100,coordinator,1,False,0.943216,12000.0,100000001660397100 → 100000008477350100 → 100000005910114100 → 100000006866783100 → 100000001660397100
238,4,100000006866783100,distributor,1,True,0.830206,12000.0,100000001660397100 → 100000008477350100 → 100000005910114100 → 100000006866783100 → 100000001660397100
239,1,100000001660397100,transit,1,False,0.667155,12000.0,100000001660397100 → 100000008477350100 → 100000005910114100 → 100000008603629100 → 100000001660397100
239,2,100000008477350100,coordinator,1,False,0.949978,12000.0,100000001660397100 → 100000008477350100 → 100000005910114100 → 100000008603629100 → 100000001660397100
239,3,100000005910114100,coordinator,1,False,0.943216,12000.0,100000001660397100 → 100000008477350100 → 100000005910114100 → 100000008603629100 → 100000001660397100
239,4,100000008603629100,coordinator,7,False,0.981072,12000.0,100000001660397100 → 100000008477350100 → 100000005910114100 → 100000008603629100 → 100000001660397100
240,1,100000001660397100,transit,1,False,0.667155,12000.0,100000001660397100 → 100000008477350100 → 100000007639767100 → 100000008603629100 → 100000001660397100
240,2,100000008477350100,coordinator,1,False,0.949978,12000.0,100000001660397100 → 100000008477350100 → 100000007639767100 → 100000008603629100 → 100000001660397100
240,3,100000007639767100,distributor,1,False,0.817671,12000.0,100000001660397100 → 100000008477350100 → 100000007639767100 → 100000008603629100 → 100000001660397100
240,4,100000008603629100,coordinator,7,False,0.981072,12000.0,100000001660397100 → 100000008477350100 → 100000007639767100 → 100000008603629100 → 100000001660397100
241,1,100000001660397100,transit,1,False,0.667155,12000.0,100000001660397100 → 100000008477350100 → 100000008086440100 → 100000008603629100 → 100000001660397100
241,2,100000008477350100,coordinator,1,False,0.949978,12000.0,100000001660397100 → 100000008477350100 → 100000008086440100 → 100000008603629100 → 100000001660397100
241,3,100000008086440100,transit,1,False,0.698903,12000.0,100000001660397100 → 100000008477350100 → 100000008086440100 → 100000008603629100 → 100000001660397100
241,4,100000008603629100,coordinator,7,False,0.981072,12000.0,100000001660397100 → 100000008477350100 → 100000008086440100 → 100000008603629100 → 100000001660397100
242,1,100000001600934100,peripheral,7,False,0.362355,11000.0,100000001600934100 → 100000005140601100 → 100000001600934100
242,2,100000005140601100,peripheral,7,False,0.500737,11000.0,100000001600934100 → 100000005140601100 → 100000001600934100
243,1,100000001609499100,peripheral,1,False,0.543753,11000.0,100000001609499100 → 100000006866783100 → 100000001609499100
243,2,100000006866783100,distributor,1,True,0.830206,11000.0,100000001609499100 → 100000006866783100 → 100000001609499100
244,1,100000001609499100,peripheral,1,False,0.543753,11000.0,100000001609499100 → 100000006866783100 → 100000002306369100 → 100000008603629100 → 100000001609499100
244,2,100000006866783100,distributor,1,True,0.830206,11000.0,100000001609499100 → 100000006866783100 → 100000002306369100 → 100000008603629100 → 100000001609499100
244,3,100000002306369100,peripheral,4,False,0.434111,11000.0,100000001609499100 → 100000006866783100 → 100000002306369100 → 100000008603629100 → 100000001609499100
244,4,100000008603629100,coordinator,7,False,0.981072,11000.0,100000001609499100 → 100000006866783100 → 100000002306369100 → 100000008603629100 → 100000001609499100
245,1,100000001609499100,peripheral,1,False,0.543753,11000.0,100000001609499100 → 100000006866783100 → 100000004070318100 → 100000004400305100 → 100000001609499100
245,2,100000006866783100,distributor,1,True,0.830206,11000.0,100000001609499100 → 100000006866783100 → 100000004070318100 → 100000004400305100 → 100000001609499100
245,3,100000004070318100,distributor,1,False,0.879738,11000.0,100000001609499100 → 100000006866783100 → 100000004070318100 → 100000004400305100 → 100000001609499100
245,4,100000004400305100,distributor,1,False,0.886588,11000.0,100000001609499100 → 100000006866783100 → 100000004070318100 → 100000004400305100 → 100000001609499100
246,1,100000001609499100,peripheral,1,False,0.543753,11000.0,100000001609499100 → 100000006866783100 → 100000004070318100 → 100000008603629100 → 100000001609499100
246,2,100000006866783100,distributor,1,True,0.830206,11000.0,100000001609499100 → 100000006866783100 → 100000004070318100 → 100000008603629100 → 100000001609499100
246,3,100000004070318100,distributor,1,False,0.879738,11000.0,100000001609499100 → 100000006866783100 → 100000004070318100 → 100000008603629100 → 100000001609499100
246,4,100000008603629100,coordinator,7,False,0.981072,11000.0,100000001609499100 → 100000006866783100 → 100000004070318100 → 100000008603629100 → 100000001609499100
247,1,100000001609499100,peripheral,1,False,0.543753,11000.0,100000001609499100 → 100000006866783100 → 100000004351795100 → 100000008603629100 → 100000001609499100
247,2,100000006866783100,distributor,1,True,0.830206,11000.0,100000001609499100 → 100000006866783100 → 100000004351795100 → 100000008603629100 → 100000001609499100
247,3,100000004351795100,coordinator,1,False,0.884742,11000.0,100000001609499100 → 100000006866783100 → 100000004351795100 → 100000008603629100 → 100000001609499100
247,4,100000008603629100,coordinator,7,False,0.981072,11000.0,100000001609499100 → 100000006866783100 → 100000004351795100 → 100000008603629100 → 100000001609499100
248,1,100000001609499100,peripheral,1,False,0.543753,11000.0,100000001609499100 → 100000006866783100 → 100000004390333100 → 100000008603629100 → 100000001609499100
248,2,100000006866783100,distributor,1,True,0.830206,11000.0,100000001609499100 → 100000006866783100 → 100000004390333100 → 100000008603629100 → 100000001609499100
248,3,100000004390333100,distributor,1,False,0.795774,11000.0,100000001609499100 → 100000006866783100 → 100000004390333100 → 100000008603629100 → 100000001609499100
248,4,100000008603629100,coordinator,7,False,0.981072,11000.0,100000001609499100 → 100000006866783100 → 100000004390333100 → 100000008603629100 → 100000001609499100
249,1,100000001609499100,peripheral,1,False,0.543753,11000.0,100000001609499100 → 100000006866783100 → 100000004847758100 → 100000008603629100 → 100000001609499100
249,2,100000006866783100,distributor,1,True,0.830206,11000.0,100000001609499100 → 100000006866783100 → 100000004847758100 → 100000008603629100 → 100000001609499100
249,3,100000004847758100,distributor,4,False,0.841915,11000.0,100000001609499100 → 100000006866783100 → 100000004847758100 → 100000008603629100 → 100000001609499100
249,4,100000008603629100,coordinator,7,False,0.981072,11000.0,100000001609499100 → 100000006866783100 → 100000004847758100 → 100000008603629100 → 100000001609499100
250,1,100000001609499100,peripheral,1,False,0.543753,11000.0,100000001609499100 → 100000006866783100 → 100000007639767100 → 100000008603629100 → 100000001609499100
250,2,100000006866783100,distributor,1,True,0.830206,11000.0,100000001609499100 → 100000006866783100 → 100000007639767100 → 100000008603629100 → 100000001609499100
250,3,100000007639767100,distributor,1,False,0.817671,11000.0,100000001609499100 → 100000006866783100 → 100000007639767100 → 100000008603629100 → 100000001609499100
250,4,100000008603629100,coordinator,7,False,0.981072,11000.0,100000001609499100 → 100000006866783100 → 100000007639767100 → 100000008603629100 → 100000001609499100
251,1,100000001609499100,peripheral,1,False,0.543753,11000.0,100000001609499100 → 100000006866783100 → 100000008304139100 → 100000008603629100 → 100000001609499100
251,2,100000006866783100,distributor,1,True,0.830206,11000.0,100000001609499100 → 100000006866783100 → 100000008304139100 → 100000008603629100 → 100000001609499100
251,3,100000008304139100,distributor,4,False,0.875222,11000.0,100000001609499100 → 100000006866783100 → 100000008304139100 → 100000008603629100 → 100000001609499100
251,4,100000008603629100,coordinator,7,False,0.981072,11000.0,100000001609499100 → 100000006866783100 → 100000008304139100 → 100000008603629100 → 100000001609499100
252,1,100000001609499100,peripheral,1,False,0.543753,11000.0,100000001609499100 → 100000006866783100 → 100000008686313100 → 100000008603629100 → 100000001609499100
252,2,100000006866783100,distributor,1,True,0.830206,11000.0,100000001609499100 → 100000006866783100 → 100000008686313100 → 100000008603629100 → 100000001609499100
252,3,100000008686313100,peripheral,1,False,0.702449,11000.0,100000001609499100 → 100000006866783100 → 100000008686313100 → 100000008603629100 → 100000001609499100
252,4,100000008603629100,coordinator,7,False,0.981072,11000.0,100000001609499100 → 100000006866783100 → 100000008686313100 → 100000008603629100 → 100000001609499100
253,1,100000003016635100,distributor,5,True,0.825536,10400.0,100000003016635100 → 100000005287097100 → 100000004150593100 → 100000008595687100 → 100000003016635100
253,2,100000005287097100,distributor,5,False,0.867304,10400.0,100000003016635100 → 100000005287097100 → 100000004150593100 → 100000008595687100 → 100000003016635100
253,3,100000004150593100,distributor,5,False,0.743794,10400.0,100000003016635100 → 100000005287097100 → 100000004150593100 → 100000008595687100 → 100000003016635100
253,4,100000008595687100,peripheral,5,False,0.424878,10400.0,100000003016635100 → 100000005287097100 → 100000004150593100 → 100000008595687100 → 100000003016635100
254,1,100000003809101100,peripheral,12,False,0.651882,10200.0,100000003809101100 → 100000008254069100 → 100000003809101100
254,2,100000008254069100,peripheral,20,False,0.50399,10200.0,100000003809101100 → 100000008254069100 → 100000003809101100
255,1,100000000089154100,distributor,1,False,0.542004,10000.0,100000000089154100 → 100000006866783100 → 100000000089154100
255,2,100000006866783100,distributor,1,True,0.830206,10000.0,100000000089154100 → 100000006866783100 → 100000000089154100
256,1,100000001439416100,peripheral,1,False,0.341629,10000.0,100000001439416100 → 100000002741024100 → 100000001439416100
256,2,100000002741024100,peripheral,1,False,0.685816,10000.0,100000001439416100 → 100000002741024100 → 100000001439416100
257,1,100000002692750100,peripheral,9,False,0.589213,10000.0,100000002692750100 → 100000003636627100 → 100000002692750100
257,2,100000003636627100,peripheral,9,False,0.337467,10000.0,100000002692750100 → 100000003636627100 → 100000002692750100
258,1,100000002731501100,peripheral,26,False,0.527352,10000.0,100000002731501100 → 100000004007116100 → 100000002731501100
258,2,100000004007116100,peripheral,26,True,0.432142,10000.0,100000002731501100 → 100000004007116100 → 100000002731501100
259,1,100000002870463100,peripheral,9,False,0.576879,10000.0,100000002870463100 → 100000005142492100 → 100000002870463100
259,2,100000005142492100,peripheral,9,False,0.301835,10000.0,100000002870463100 → 100000005142492100 → 100000002870463100
260,1,100000003509750100,transit,9,False,0.574099,10000.0,100000003509750100 → 100000004697956100 → 100000003509750100
260,2,100000004697956100,transit,9,False,0.334824,10000.0,100000003509750100 → 100000004697956100 → 100000003509750100
261,1,100000003917461100,peripheral,13,False,0.434845,10000.0,100000003917461100 → 100000004386258100 → 100000003917461100
261,2,100000004386258100,peripheral,13,False,0.616659,10000.0,100000003917461100 → 100000004386258100 → 100000003917461100
262,1,100000004005964100,peripheral,26,False,0.452558,10000.0,100000004005964100 → 100000004007116100 → 100000004005964100
262,2,100000004007116100,peripheral,26,True,0.432142,10000.0,100000004005964100 → 100000004007116100 → 100000004005964100
263,1,100000005074393100,peripheral,14,False,0.708802,10000.0,100000005074393100 → 100000005882013100 → 100000005074393100
263,2,100000005882013100,peripheral,14,False,0.538401,10000.0,100000005074393100 → 100000005882013100 → 100000005074393100
264,1,100000006866783100,distributor,1,True,0.830206,10000.0,100000006866783100 → 100000007639767100 → 100000006866783100
264,2,100000007639767100,distributor,1,False,0.817671,10000.0,100000006866783100 → 100000007639767100 → 100000006866783100
265,1,100000008443341100,peripheral,13,False,0.4877,10000.0,100000008443341100 → 100000008474308100 → 100000008443341100
265,2,100000008474308100,peripheral,13,False,0.272309,10000.0,100000008443341100 → 100000008474308100 → 100000008443341100
266,1,100000002731501100,peripheral,26,False,0.527352,10000.0,100000002731501100 → 100000004007116100 → 100000004005964100 → 100000002731501100
266,2,100000004007116100,peripheral,26,True,0.432142,10000.0,100000002731501100 → 100000004007116100 → 100000004005964100 → 100000002731501100
266,3,100000004005964100,peripheral,26,False,0.452558,10000.0,100000002731501100 → 100000004007116100 → 100000004005964100 → 100000002731501100
267,1,100000002731501100,peripheral,26,False,0.527352,10000.0,100000002731501100 → 100000004160650100 → 100000004005964100 → 100000002731501100
267,2,100000004160650100,distributor,26,False,0.619362,10000.0,100000002731501100 → 100000004160650100 → 100000004005964100 → 100000002731501100
267,3,100000004005964100,peripheral,26,False,0.452558,10000.0,100000002731501100 → 100000004160650100 → 100000004005964100 → 100000002731501100
268,1,100000002731501100,peripheral,26,False,0.527352,10000.0,100000002731501100 → 100000004160650100 → 100000004007116100 → 100000002731501100
268,2,100000004160650100,distributor,26,False,0.619362,10000.0,100000002731501100 → 100000004160650100 → 100000004007116100 → 100000002731501100
268,3,100000004007116100,peripheral,26,True,0.432142,10000.0,100000002731501100 → 100000004160650100 → 100000004007116100 → 100000002731501100
269,1,100000003360542100,peripheral,12,False,0.589694,10000.0,100000003360542100 → 100000003390036100 → 100000005873152100 → 100000003360542100
269,2,100000003390036100,peripheral,12,False,0.644832,10000.0,100000003360542100 → 100000003390036100 → 100000005873152100 → 100000003360542100
269,3,100000005873152100,transit,12,False,0.459153,10000.0,100000003360542100 → 100000003390036100 → 100000005873152100 → 100000003360542100
270,1,100000003934614100,peripheral,35,False,0.364691,10000.0,100000003934614100 → 100000004336312100 → 100000004017410100 → 100000003934614100
270,2,100000004336312100,transit,35,False,0.665358,10000.0,100000003934614100 → 100000004336312100 → 100000004017410100 → 100000003934614100
270,3,100000004017410100,peripheral,35,False,0.543213,10000.0,100000003934614100 → 100000004336312100 → 100000004017410100 → 100000003934614100
271,1,100000000089154100,distributor,1,False,0.542004,10000.0,100000000089154100 → 100000000437046100 → 100000004070318100 → 100000006866783100 → 100000000089154100
271,2,100000000437046100,coordinator,1,False,0.977091,10000.0,100000000089154100 → 100000000437046100 → 100000004070318100 → 100000006866783100 → 100000000089154100
271,3,100000004070318100,distributor,1,False,0.879738,10000.0,100000000089154100 → 100000000437046100 → 100000004070318100 → 100000006866783100 → 100000000089154100
271,4,100000006866783100,distributor,1,True,0.830206,10000.0,100000000089154100 → 100000000437046100 → 100000004070318100 → 100000006866783100 → 100000000089154100
272,1,100000000089154100,distributor,1,False,0.542004,10000.0,100000000089154100 → 100000000437046100 → 100000007639767100 → 100000006866783100 → 100000000089154100
272,2,100000000437046100,coordinator,1,False,0.977091,10000.0,100000000089154100 → 100000000437046100 → 100000007639767100 → 100000006866783100 → 100000000089154100
272,3,100000007639767100,distributor,1,False,0.817671,10000.0,100000000089154100 → 100000000437046100 → 100000007639767100 → 100000006866783100 → 100000000089154100
272,4,100000006866783100,distributor,1,True,0.830206,10000.0,100000000089154100 → 100000000437046100 → 100000007639767100 → 100000006866783100 → 100000000089154100
273,1,100000000089154100,distributor,1,False,0.542004,10000.0,100000000089154100 → 100000000437046100 → 100000008686313100 → 100000006866783100 → 100000000089154100
273,2,100000000437046100,coordinator,1,False,0.977091,10000.0,100000000089154100 → 100000000437046100 → 100000008686313100 → 100000006866783100 → 100000000089154100
273,3,100000008686313100,peripheral,1,False,0.702449,10000.0,100000000089154100 → 100000000437046100 → 100000008686313100 → 100000006866783100 → 100000000089154100
273,4,100000006866783100,distributor,1,True,0.830206,10000.0,100000000089154100 → 100000000437046100 → 100000008686313100 → 100000006866783100 → 100000000089154100
274,1,100000000089154100,distributor,1,False,0.542004,10000.0,100000000089154100 → 100000008111003100 → 100000003796063100 → 100000006866783100 → 100000000089154100
274,2,100000008111003100,consolidator,1,False,0.848295,10000.0,100000000089154100 → 100000008111003100 → 100000003796063100 → 100000006866783100 → 100000000089154100
274,3,100000003796063100,distributor,6,False,0.610376,10000.0,100000000089154100 → 100000008111003100 → 100000003796063100 → 100000006866783100 → 100000000089154100
274,4,100000006866783100,distributor,1,True,0.830206,10000.0,100000000089154100 → 100000008111003100 → 100000003796063100 → 100000006866783100 → 100000000089154100
275,1,100000000437046100,coordinator,1,False,0.977091,10000.0,100000000437046100 → 100000007639767100 → 100000004400305100 → 100000004390333100 → 100000000437046100
275,2,100000007639767100,distributor,1,False,0.817671,10000.0,100000000437046100 → 100000007639767100 → 100000004400305100 → 100000004390333100 → 100000000437046100
275,3,100000004400305100,distributor,1,False,0.886588,10000.0,100000000437046100 → 100000007639767100 → 100000004400305100 → 100000004390333100 → 100000000437046100
275,4,100000004390333100,distributor,1,False,0.795774,10000.0,100000000437046100 → 100000007639767100 → 100000004400305100 → 100000004390333100 → 100000000437046100
276,1,100000000437046100,coordinator,1,False,0.977091,10000.0,100000000437046100 → 100000007639767100 → 100000004400305100 → 100000008304139100 → 100000000437046100
276,2,100000007639767100,distributor,1,False,0.817671,10000.0,100000000437046100 → 100000007639767100 → 100000004400305100 → 100000008304139100 → 100000000437046100
276,3,100000004400305100,distributor,1,False,0.886588,10000.0,100000000437046100 → 100000007639767100 → 100000004400305100 → 100000008304139100 → 100000000437046100
276,4,100000008304139100,distributor,4,False,0.875222,10000.0,100000000437046100 → 100000007639767100 → 100000004400305100 → 100000008304139100 → 100000000437046100
277,1,100000000437046100,coordinator,1,False,0.977091,10000.0,100000000437046100 → 100000007639767100 → 100000004400305100 → 100000008686313100 → 100000000437046100
277,2,100000007639767100,distributor,1,False,0.817671,10000.0,100000000437046100 → 100000007639767100 → 100000004400305100 → 100000008686313100 → 100000000437046100
277,3,100000004400305100,distributor,1,False,0.886588,10000.0,100000000437046100 → 100000007639767100 → 100000004400305100 → 100000008686313100 → 100000000437046100
277,4,100000008686313100,peripheral,1,False,0.702449,10000.0,100000000437046100 → 100000007639767100 → 100000004400305100 → 100000008686313100 → 100000000437046100
278,1,100000000437046100,coordinator,1,False,0.977091,10000.0,100000000437046100 → 100000007639767100 → 100000006866783100 → 100000004351795100 → 100000000437046100
278,2,100000007639767100,distributor,1,False,0.817671,10000.0,100000000437046100 → 100000007639767100 → 100000006866783100 → 100000004351795100 → 100000000437046100
278,3,100000006866783100,distributor,1,True,0.830206,10000.0,100000000437046100 → 100000007639767100 → 100000006866783100 → 100000004351795100 → 100000000437046100
278,4,100000004351795100,coordinator,1,False,0.884742,10000.0,100000000437046100 → 100000007639767100 → 100000006866783100 → 100000004351795100 → 100000000437046100
279,1,100000000437046100,coordinator,1,False,0.977091,10000.0,100000000437046100 → 100000007639767100 → 100000006866783100 → 100000004390333100 → 100000000437046100
279,2,100000007639767100,distributor,1,False,0.817671,10000.0,100000000437046100 → 100000007639767100 → 100000006866783100 → 100000004390333100 → 100000000437046100
279,3,100000006866783100,distributor,1,True,0.830206,10000.0,100000000437046100 → 100000007639767100 → 100000006866783100 → 100000004390333100 → 100000000437046100
279,4,100000004390333100,distributor,1,False,0.795774,10000.0,100000000437046100 → 100000007639767100 → 100000006866783100 → 100000004390333100 → 100000000437046100
280,1,100000000437046100,coordinator,1,False,0.977091,10000.0,100000000437046100 → 100000007639767100 → 100000006866783100 → 100000008304139100 → 100000000437046100
280,2,100000007639767100,distributor,1,False,0.817671,10000.0,100000000437046100 → 100000007639767100 → 100000006866783100 → 100000008304139100 → 100000000437046100
280,3,100000006866783100,distributor,1,True,0.830206,10000.0,100000000437046100 → 100000007639767100 → 100000006866783100 → 100000008304139100 → 100000000437046100
280,4,100000008304139100,distributor,4,False,0.875222,10000.0,100000000437046100 → 100000007639767100 → 100000006866783100 → 100000008304139100 → 100000000437046100
281,1,100000000437046100,coordinator,1,False,0.977091,10000.0,100000000437046100 → 100000007639767100 → 100000006866783100 → 100000008686313100 → 100000000437046100
281,2,100000007639767100,distributor,1,False,0.817671,10000.0,100000000437046100 → 100000007639767100 → 100000006866783100 → 100000008686313100 → 100000000437046100
281,3,100000006866783100,distributor,1,True,0.830206,10000.0,100000000437046100 → 100000007639767100 → 100000006866783100 → 100000008686313100 → 100000000437046100
281,4,100000008686313100,peripheral,1,False,0.702449,10000.0,100000000437046100 → 100000007639767100 → 100000006866783100 → 100000008686313100 → 100000000437046100
282,1,100000001609499100,peripheral,1,False,0.543753,10000.0,100000001609499100 → 100000006866783100 → 100000007639767100 → 100000004400305100 → 100000001609499100
282,2,100000006866783100,distributor,1,True,0.830206,10000.0,100000001609499100 → 100000006866783100 → 100000007639767100 → 100000004400305100 → 100000001609499100
282,3,100000007639767100,distributor,1,False,0.817671,10000.0,100000001609499100 → 100000006866783100 → 100000007639767100 → 100000004400305100 → 100000001609499100
282,4,100000004400305100,distributor,1,False,0.886588,10000.0,100000001609499100 → 100000006866783100 → 100000007639767100 → 100000004400305100 → 100000001609499100
283,1,100000001660397100,transit,1,False,0.667155,10000.0,100000001660397100 → 100000008477350100 → 100000007639767100 → 100000006866783100 → 100000001660397100
283,2,100000008477350100,coordinator,1,False,0.949978,10000.0,100000001660397100 → 100000008477350100 → 100000007639767100 → 100000006866783100 → 100000001660397100
283,3,100000007639767100,distributor,1,False,0.817671,10000.0,100000001660397100 → 100000008477350100 → 100000007639767100 → 100000006866783100 → 100000001660397100
283,4,100000006866783100,distributor,1,True,0.830206,10000.0,100000001660397100 → 100000008477350100 → 100000007639767100 → 100000006866783100 → 100000001660397100
284,1,100000002306369100,peripheral,4,False,0.434111,10000.0,100000002306369100 → 100000008477350100 → 100000007639767100 → 100000006866783100 → 100000002306369100
284,2,100000008477350100,coordinator,1,False,0.949978,10000.0,100000002306369100 → 100000008477350100 → 100000007639767100 → 100000006866783100 → 100000002306369100
284,3,100000007639767100,distributor,1,False,0.817671,10000.0,100000002306369100 → 100000008477350100 → 100000007639767100 → 100000006866783100 → 100000002306369100
284,4,100000006866783100,distributor,1,True,0.830206,10000.0,100000002306369100 → 100000008477350100 → 100000007639767100 → 100000006866783100 → 100000002306369100
285,1,100000002306369100,peripheral,4,False,0.434111,10000.0,100000002306369100 → 100000008603629100 → 100000007639767100 → 100000006866783100 → 100000002306369100
285,2,100000008603629100,coordinator,7,False,0.981072,10000.0,100000002306369100 → 100000008603629100 → 100000007639767100 → 100000006866783100 → 100000002306369100
285,3,100000007639767100,distributor,1,False,0.817671,10000.0,100000002306369100 → 100000008603629100 → 100000007639767100 → 100000006866783100 → 100000002306369100
285,4,100000006866783100,distributor,1,True,0.830206,10000.0,100000002306369100 → 100000008603629100 → 100000007639767100 → 100000006866783100 → 100000002306369100
286,1,100000002723538100,distributor,7,False,0.839435,10000.0,100000002723538100 → 100000008603629100 → 100000007639767100 → 100000004400305100 → 100000002723538100
286,2,100000008603629100,coordinator,7,False,0.981072,10000.0,100000002723538100 → 100000008603629100 → 100000007639767100 → 100000004400305100 → 100000002723538100
286,3,100000007639767100,distributor,1,False,0.817671,10000.0,100000002723538100 → 100000008603629100 → 100000007639767100 → 100000004400305100 → 100000002723538100
286,4,100000004400305100,distributor,1,False,0.886588,10000.0,100000002723538100 → 100000008603629100 → 100000007639767100 → 100000004400305100 → 100000002723538100
287,1,100000002731501100,peripheral,26,False,0.527352,10000.0,100000002731501100 → 100000004007116100 → 100000003616818100 → 100000004005964100 → 100000002731501100
287,2,100000004007116100,peripheral,26,True,0.432142,10000.0,100000002731501100 → 100000004007116100 → 100000003616818100 → 100000004005964100 → 100000002731501100
287,3,100000003616818100,peripheral,26,False,0.433218,10000.0,100000002731501100 → 100000004007116100 → 100000003616818100 → 100000004005964100 → 100000002731501100
287,4,100000004005964100,peripheral,26,False,0.452558,10000.0,100000002731501100 → 100000004007116100 → 100000003616818100 → 100000004005964100 → 100000002731501100
288,1,100000002731501100,peripheral,26,False,0.527352,10000.0,100000002731501100 → 100000004160650100 → 100000003616818100 → 100000004005964100 → 100000002731501100
288,2,100000004160650100,distributor,26,False,0.619362,10000.0,100000002731501100 → 100000004160650100 → 100000003616818100 → 100000004005964100 → 100000002731501100
288,3,100000003616818100,peripheral,26,False,0.433218,10000.0,100000002731501100 → 100000004160650100 → 100000003616818100 → 100000004005964100 → 100000002731501100
288,4,100000004005964100,peripheral,26,False,0.452558,10000.0,100000002731501100 → 100000004160650100 → 100000003616818100 → 100000004005964100 → 100000002731501100
289,1,100000002731501100,peripheral,26,False,0.527352,10000.0,100000002731501100 → 100000004160650100 → 100000004005964100 → 100000004007116100 → 100000002731501100
289,2,100000004160650100,distributor,26,False,0.619362,10000.0,100000002731501100 → 100000004160650100 → 100000004005964100 → 100000004007116100 → 100000002731501100
289,3,100000004005964100,peripheral,26,False,0.452558,10000.0,100000002731501100 → 100000004160650100 → 100000004005964100 → 100000004007116100 → 100000002731501100
289,4,100000004007116100,peripheral,26,True,0.432142,10000.0,100000002731501100 → 100000004160650100 → 100000004005964100 → 100000004007116100 → 100000002731501100
290,1,100000002731501100,peripheral,26,False,0.527352,10000.0,100000002731501100 → 100000004160650100 → 100000004007116100 → 100000004005964100 → 100000002731501100
290,2,100000004160650100,distributor,26,False,0.619362,10000.0,100000002731501100 → 100000004160650100 → 100000004007116100 → 100000004005964100 → 100000002731501100
290,3,100000004007116100,peripheral,26,True,0.432142,10000.0,100000002731501100 → 100000004160650100 → 100000004007116100 → 100000004005964100 → 100000002731501100
