gid,direction,rank,counterparty_gid,sum_kzt,n_tx,counterparty_role,counterparty_cluster,counterparty_seed
100000008221543100,in,1,100000003242289100,522000.0,1,coordinator,17,False
100000008221543100,in,2,100000006866783100,20000.0,1,distributor,1,True
100000008221765100,in,1,100000003105929100,156354.0,1,peripheral,6,False
100000008223661100,in,1,100000008465789100,102000.0,1,distributor,3,False
100000008223661100,in,2,100000008466579100,100000.0,1,distributor,3,False
100000008223661100,out,1,100000003404627100,154700.0,1,consolidator,41,False
100000008223661100,out,2,100000002398779100,50007.0,1,consolidator,1,False
100000008223661100,out,3,100000008165763100,33385.0,1,transit,4,False
100000008223756100,in,1,100000001857829100,316170.0,1,coordinator,7,False
100000008223756100,in,2,100000004400305100,15512.0,1,distributor,1,False
100000008229700100,in,1,100000008680731100,23500.0,1,distributor,13,True
100000008229700100,out,1,100000002974256100,7200.0,1,terminal,13,False
100000008232832100,in,1,100000001732159100,337000.0,2,peripheral,41,True
100000008232832100,out,1,100000003404627100,138000.0,1,consolidator,41,False
100000008237827100,in,1,100000003684369100,40001.0,1,distributor,4,True
100000008238112100,in,1,100000000331309100,190000.0,1,coordinator,6,False
100000008238989100,in,1,100000008137435100,200000.0,2,peripheral,24,False
100000008244300100,in,1,100000003796063100,27350.0,1,distributor,6,False
100000008244300100,in,2,100000005268319100,15000.0,2,peripheral,1,False
100000008244300100,in,3,100000004358004100,9000.0,1,distributor,4,True
100000008251939100,in,1,100000005704413100,44360.0,1,distributor,8,False
100000008254069100,in,1,100000003809101100,10200.0,2,peripheral,12,False
100000008254069100,out,1,100000005382566100,58000.0,1,consolidator,20,True
100000008254069100,out,2,100000003809101100,20000.0,2,peripheral,12,False
100000008254069100,out,3,100000005668605100,19500.0,1,peripheral,20,True
100000008254576100,in,1,100000002217161100,8000.0,1,peripheral,36,False
100000008254576100,out,1,100000002242066100,60000.0,1,peripheral,36,False
100000008255655100,in,1,100000001677389100,5400.0,1,peripheral,17,False
100000008258083100,in,1,100000007442518100,3000000.0,1,peripheral,31,False
100000008258083100,in,2,100000000673868100,149500.0,12,peripheral,31,False
100000008258083100,out,1,100000000673868100,2030650.0,5,peripheral,31,False
100000008258083100,out,2,100000001785161100,15000.0,1,terminal,31,False
100000008258458100,in,1,100000004150593100,19000.0,1,distributor,5,False
100000008258458100,out,1,100000004035925100,1111588.0,2,peripheral,65,False
100000008258458100,out,2,100000008619159100,446400.0,2,peripheral,65,False
100000008259451100,in,1,100000005933757100,55000.0,1,distributor,15,False
100000008279405100,in,1,100000008603629100,234738.0,2,coordinator,7,False
100000008283183100,in,1,100000001697501100,29000.0,1,distributor,2,False
100000008289539100,in,1,100000004156082100,14912.0,1,coordinator,16,False
100000008293431100,in,1,100000000437046100,15000.0,1,coordinator,1,False
100000008293431100,out,1,100000000437046100,215000.0,2,coordinator,1,False
100000008293431100,out,2,100000008583971100,40000.0,1,peripheral,1,False
100000008293431100,out,3,100000008629504100,20000.0,1,peripheral,1,False
100000008295429100,in,1,100000000331309100,352000.0,1,coordinator,6,False
100000008297199100,in,1,100000008477350100,42268.0,1,coordinator,1,False
100000008304115100,in,1,100000008680731100,51000.0,1,distributor,13,True
100000008304139100,in,1,100000003242289100,93570.0,1,coordinator,17,False
100000008304139100,in,2,100000004400305100,46101.0,1,distributor,1,False
100000008304139100,in,3,100000008413748100,26091.75,1,distributor,17,False
100000008304139100,out,1,100000003684369100,454000.0,10,distributor,4,True
100000008304139100,out,2,100000008603629100,159000.0,4,coordinator,7,False
100000008304139100,out,3,100000006866783100,144000.0,6,distributor,1,True
100000008306857100,in,1,100000005242320100,125000.0,1,distributor,10,False
100000008308418100,in,1,100000005375968100,50000.0,1,peripheral,1,False
100000008309514100,in,1,100000002578405100,17200.0,1,distributor,2,False
100000008314203100,in,1,100000001732159100,322076.0,9,peripheral,41,True
100000008314203100,in,2,100000008637537100,60000.0,1,peripheral,41,True
100000008314203100,out,1,100000008637537100,232000.0,11,peripheral,41,True
100000008314203100,out,2,100000001732159100,95000.0,2,peripheral,41,True
100000008314863100,in,1,100000005539910100,12000.0,1,peripheral,4,False
100000008321975100,in,1,100000001427082100,5900.0,1,peripheral,23,False
100000008324800100,in,1,100000007390016100,346500.0,14,peripheral,72,False
100000008324800100,in,2,100000000331309100,110000.0,2,coordinator,6,False
100000008324800100,in,3,100000008304139100,70000.0,1,distributor,4,False
100000008324800100,out,1,100000007390016100,511000.0,13,peripheral,72,False
100000008327791100,in,1,100000002736033100,11000.0,1,peripheral,17,False
100000008331280100,in,1,100000006704530100,41000.0,2,transit,28,False
100000008332511100,in,1,100000004424023100,100000.0,1,peripheral,10,False
100000008333492100,in,1,100000007472293100,216400.0,1,peripheral,49,False
100000008335401100,in,1,100000005473151100,150000.0,3,peripheral,8,False
100000008336318100,in,1,100000008746449100,170000.0,1,distributor,3,False
100000008337304100,in,1,100000005357705100,105465.0,2,peripheral,7,False
100000008343415100,in,1,100000008343874100,100000.0,3,peripheral,21,False
100000008343874100,in,1,100000006977207100,175350.0,1,distributor,21,False
100000008343874100,in,2,100000000437046100,108185.0,1,coordinator,1,False
100000008343874100,out,1,100000008343415100,100000.0,3,peripheral,21,False
100000008343874100,out,2,100000005878334100,76400.0,2,peripheral,21,False
100000008346837100,in,1,100000003796063100,112000.0,1,distributor,6,False
100000008346837100,in,2,100000004070318100,60059.0,4,distributor,1,False
100000008346837100,in,3,100000008003034100,28500.0,1,peripheral,14,False
100000008346837100,out,1,100000005074393100,329133.0,2,peripheral,14,False
100000008346837100,out,2,100000003050771100,229000.0,1,terminal,14,False
100000008346837100,out,3,100000008733194100,121344.0,1,distributor,14,False
100000008349675100,in,1,100000007747786100,46520.0,1,distributor,11,True
100000008349675100,out,1,100000002340562100,36650.0,2,terminal,11,False
100000008349740100,in,1,100000004906181100,70000.0,2,peripheral,37,False
100000008352542100,in,1,100000003366154100,50220.0,1,peripheral,4,False
100000008356606100,in,1,100000007591246100,120000.0,1,peripheral,14,False
100000008356606100,in,2,100000008003034100,48500.0,1,peripheral,14,False
100000008376089100,in,1,100000007442518100,135000.0,1,peripheral,31,False
100000008376785100,in,1,100000001637376100,234250.0,2,peripheral,6,False
100000008379273100,in,1,100000005704413100,20000.0,1,distributor,8,False
100000008379273100,in,2,100000005578559100,16000.0,1,distributor,8,False
100000008379273100,out,1,100000003010908100,17000.0,1,peripheral,8,False
100000008379273100,out,2,100000004015047100,10000.0,1,consolidator,9,False
100000008379273100,out,3,100000001202787100,6000.0,1,peripheral,1,False
100000008383405100,in,1,100000004813068100,25000.0,2,peripheral,25,True
100000008388049100,in,1,100000005242320100,496400.0,1,distributor,10,False
100000008389800100,in,1,100000006579678100,120000.0,1,peripheral,5,False
100000008389800100,in,2,100000007511163100,49000.0,1,peripheral,5,False
100000008389800100,in,3,100000008430691100,20000.0,1,peripheral,71,False
100000008389800100,out,1,100000002991079100,97200.0,2,peripheral,5,False
100000008389800100,out,2,100000004664905100,94400.0,1,terminal,5,False
100000008389800100,out,3,100000005308954100,69020.0,1,peripheral,5,False
100000008405209100,in,1,100000003242289100,54400.0,1,coordinator,17,False
100000008406609100,in,1,100000004744306100,34000.0,1,peripheral,20,False
100000008413748100,in,1,100000002645993100,13480.0,1,peripheral,1,False
100000008413748100,in,2,100000001660397100,13000.0,1,transit,1,False
100000008413748100,out,1,100000002713074100,450000.0,1,peripheral,17,False
100000008413748100,out,2,100000003060517100,315955.0,1,terminal,17,False
100000008413748100,out,3,100000001689968100,96700.0,1,terminal,6,False
100000008416433100,in,1,100000005933757100,20000.0,1,distributor,15,False
100000008417029100,in,1,100000008752616100,100000.0,1,peripheral,3,False
100000008417359100,in,1,100000003242289100,40810.0,2,coordinator,17,False
100000008417359100,out,1,100000005530114100,90000.0,1,peripheral,17,False
100000008417359100,out,2,100000008512552100,20760.0,2,peripheral,17,False
100000008418835100,in,1,100000004269433100,1372000.0,67,peripheral,16,True
100000008418835100,out,1,100000008730021100,75555.0,3,terminal,16,False
100000008418835100,out,2,100000008701944100,52124.0,1,terminal,16,False
100000008418835100,out,3,100000000343175100,31500.0,1,distributor,12,True
100000008418934100,in,1,100000001162560100,360000.0,1,distributor,3,False
100000008422226100,in,1,100000004400305100,87450.0,1,distributor,1,False
100000008427027100,in,1,100000007898453100,300000.0,1,peripheral,4,False
100000008430691100,in,1,100000008389800100,20000.0,1,peripheral,5,False
100000008430691100,out,1,100000007330432100,584900.0,1,peripheral,71,False
100000008430691100,out,2,100000008389800100,20000.0,1,peripheral,5,False
100000008432942100,in,1,100000004400305100,44542.0,2,distributor,1,False
100000008436257100,in,1,100000008512552100,28954.0,1,peripheral,17,False
100000008436257100,in,2,100000003242289100,6046.0,1,coordinator,17,False
100000008438656100,in,1,100000003684369100,55000.0,1,distributor,4,True
100000008438656100,in,2,100000000331309100,25000.0,1,coordinator,6,False
100000008438656100,out,1,100000006523053100,5000.0,1,terminal,4,False
100000008443341100,in,1,100000006866783100,24500.0,1,distributor,1,True
100000008443341100,in,2,100000008474308100,10000.0,1,peripheral,13,False
100000008443341100,out,1,100000005904580100,19000.0,1,terminal,13,False
100000008443341100,out,2,100000008477350100,17000.0,1,coordinator,1,False
100000008443341100,out,3,100000008474308100,14000.0,2,peripheral,13,False
100000008454065100,in,1,100000005933757100,24050.0,1,distributor,15,False
100000008459449100,in,1,100000008477350100,53700.0,1,coordinator,1,False
100000008460102100,in,1,100000001287955100,17500.0,1,peripheral,10,False
100000008460102100,out,1,100000004891562100,103400.0,1,peripheral,19,False
100000008460102100,out,2,100000002706810100,45000.0,1,peripheral,19,False
100000008460102100,out,3,100000008715513100,32500.0,1,peripheral,19,False
100000008461217100,in,1,100000001223977100,18000.0,1,peripheral,52,False
100000008461532100,in,1,100000000791285100,560000.0,1,peripheral,28,False
100000008461532100,in,2,100000004679953100,5300.0,1,peripheral,7,False
100000008461532100,out,1,100000000791285100,1120000.0,2,peripheral,28,False
100000008461532100,out,2,100000006704530100,450500.0,1,transit,28,False
100000008461532100,out,3,100000003122817100,444680.0,1,terminal,28,False
100000008463968100,in,1,100000002578405100,10000.0,1,distributor,2,False
100000008465789100,in,1,100000008547844100,30099.0,1,coordinator,3,False
100000008465789100,out,1,100000002547110100,342000.0,2,consolidator,3,False
100000008465789100,out,2,100000001674850100,190000.0,1,terminal,3,False
100000008465789100,out,3,100000002343825100,150000.0,1,peripheral,3,False
100000008466579100,in,1,100000008465789100,30000.0,1,distributor,3,False
100000008466579100,in,2,100000002781227100,6952.0,1,transit,64,False
100000008466579100,out,1,100000002547110100,305000.0,2,consolidator,3,False
100000008466579100,out,2,100000003016438100,200000.0,1,peripheral,3,False
100000008466579100,out,3,100000002894076100,155000.0,1,consolidator,11,False
100000008468762100,in,1,100000008710843100,140000.0,1,distributor,22,False
100000008468762100,in,2,100000008746449100,30000.0,1,distributor,3,False
100000008469048100,in,1,100000005610717100,265200.0,7,consolidator,1,False
100000008470470100,in,1,100000002527114100,33547.0,1,distributor,2,True
100000008471634100,in,1,100000002472632100,20000.0,1,peripheral,27,False
100000008472324100,in,1,100000000331309100,205200.0,1,coordinator,6,False
100000008473207100,in,1,100000007908818100,202000.0,4,peripheral,4,False
100000008473765100,in,1,100000008603629100,30000.0,1,coordinator,7,False
100000008474308100,in,1,100000008443341100,14000.0,2,peripheral,13,False
100000008474308100,out,1,100000008443341100,10000.0,1,peripheral,13,False
100000008474391100,in,1,100000004580202100,20000.0,1,peripheral,24,False
100000008477350100,in,1,100000008748914100,222000.0,1,distributor,4,False
100000008477350100,in,2,100000003796063100,126000.0,3,distributor,6,False
100000008477350100,in,3,100000008304139100,60000.0,2,distributor,4,False
100000008477350100,out,1,100000002901457100,340000.0,1,peripheral,1,False
100000008477350100,out,2,100000002603769100,276400.0,1,terminal,1,False
100000008477350100,out,3,100000001330685100,233968.0,1,peripheral,6,False
100000008478414100,in,1,100000001697501100,10000.0,1,distributor,2,False
100000008486520100,in,1,100000003016635100,35720.0,2,distributor,5,True
100000008486520100,out,1,100000006161893100,14000.0,1,terminal,5,False
100000008488166100,in,1,100000002578405100,5600.0,1,distributor,2,False
100000008489604100,in,1,100000002578405100,11000.0,1,distributor,2,False
100000008489922100,in,1,100000008466579100,123000.0,3,distributor,3,False
100000008489922100,in,2,100000008547948100,87000.0,1,coordinator,3,False
100000008489922100,in,3,100000000910216100,52010.0,1,peripheral,4,False
100000008489922100,out,1,100000003037476100,370000.0,1,peripheral,3,False
100000008489922100,out,2,100000003171006100,305000.0,1,terminal,3,False
100000008489922100,out,3,100000008708207100,300000.0,1,terminal,3,False
100000008490127100,in,1,100000000331309100,431755.0,2,coordinator,6,False
100000008490127100,out,1,100000005616568100,530000.0,1,peripheral,6,False
100000008490127100,out,2,100000008560263100,100000.0,1,peripheral,6,False
100000008490127100,out,3,100000005049404100,98000.0,2,peripheral,6,False
100000008491390100,in,1,100000004400305100,36000.0,1,distributor,1,False
100000008493007100,in,1,100000002578405100,26150.0,1,distributor,2,False
100000008493007100,out,1,100000005685783100,26150.0,1,peripheral,2,False
100000008497298100,in,1,100000001162560100,600000.0,1,distributor,3,False
100000008501413100,in,1,100000005602999100,5000.0,1,peripheral,34,False
100000008501413100,out,1,100000005910895100,5100.0,1,peripheral,34,False
100000008502995100,in,1,100000002293421100,25000.0,2,transit,1,False
100000008503177100,in,1,100000008603629100,33951.0,1,coordinator,7,False
100000008507703100,in,1,100000002578405100,28500.0,1,distributor,2,False
100000008512552100,in,1,100000004351795100,246100.0,4,coordinator,1,False
100000008512552100,in,2,100000003796063100,78500.0,2,distributor,6,False
100000008512552100,in,3,100000003242289100,49000.0,1,coordinator,17,False
100000008512552100,out,1,100000003964910100,549000.0,1,terminal,17,False
100000008512552100,out,2,100000003242289100,468791.0,6,coordinator,17,False
100000008512552100,out,3,100000003178549100,210000.0,1,peripheral,17,False
100000008512827100,in,1,100000005527892100,54510.0,1,coordinator,21,False
100000008512827100,in,2,100000000640800100,43439.0,1,peripheral,7,False
100000008512827100,in,3,100000008517538100,10000.0,1,distributor,3,False
100000008512827100,out,1,100000002559089100,650000.0,1,terminal,10,False
100000008512827100,out,2,100000002956769100,340000.0,1,terminal,10,False
100000008512827100,out,3,100000002173161100,290000.0,1,terminal,5,False
100000008514970100,in,1,100000006977207100,379966.0,1,distributor,21,False
100000008514970100,out,1,100000004797167100,31000.0,1,peripheral,21,False
100000008516839100,in,1,100000005394708100,65000.0,1,peripheral,20,False
100000008516839100,in,2,100000004744306100,58000.0,2,peripheral,20,False
100000008516839100,in,3,100000002916006100,32000.0,1,peripheral,20,True
100000008517061100,in,1,100000002963189100,1844000.0,4,peripheral,15,False
100000008517538100,in,1,100000008489922100,70500.0,4,coordinator,3,False
100000008517538100,in,2,100000008466579100,50000.0,1,distributor,3,False
100000008517538100,in,3,100000008710843100,35000.0,1,distributor,22,False
100000008517538100,out,1,100000007034089100,190000.0,1,peripheral,3,False
100000008517538100,out,2,100000002718366100,120000.0,2,consolidator,3,False
100000008517538100,out,3,100000007357489100,115000.0,1,peripheral,3,False
100000008522127100,out,1,100000002781227100,145000.0,3,transit,64,False
100000008524903100,in,1,100000000656682100,15000.0,1,transit,1,False
100000008525136100,in,1,100000005910114100,14100.0,1,coordinator,1,False
100000008531133100,in,1,100000005539201100,25000.0,1,peripheral,5,False
100000008531133100,out,1,100000002705460100,95000.0,1,terminal,5,False
100000008531133100,out,2,100000004408683100,31771.68,1,terminal,5,False
100000008531133100,out,3,100000005857058100,31500.0,1,terminal,1,False
100000008531186100,in,1,100000008165763100,125000.0,1,transit,4,False
100000008532050100,in,1,100000000331309100,455156.0,1,coordinator,6,False
100000008536546100,in,1,100000008710843100,200000.0,1,distributor,22,False
100000008536546100,in,2,100000008489922100,50000.0,1,coordinator,3,False
100000008537380100,in,1,100000002578405100,8000.0,1,distributor,2,False
100000008545727100,in,1,100000005473151100,30000.0,1,peripheral,8,False
100000008545727100,out,1,100000005473151100,1060000.0,1,peripheral,8,False
100000008545727100,out,2,100000001169666100,220000.0,2,peripheral,8,False
100000008545727100,out,3,100000008714412100,169000.0,1,terminal,8,False
100000008546855100,in,1,100000005661829100,33790.0,3,transit,18,False
100000008546855100,in,2,100000004847758100,14000.0,1,distributor,4,False
100000008546855100,in,3,100000008293431100,9000.0,1,peripheral,1,False
100000008546855100,out,1,100000007689942100,5000.0,1,peripheral,18,False
100000008546855100,out,2,100000008582730100,5000.0,1,transit,18,False
100000008547295100,in,1,100000004698193100,15000.0,1,peripheral,9,False
100000008547844100,in,1,100000008547948100,100000.0,1,coordinator,3,False
100000008547844100,in,2,100000008710843100,69000.0,1,distributor,22,False
100000008547844100,in,3,100000002592567100,8600.0,1,peripheral,5,False
100000008547844100,out,1,100000008659950100,246000.0,1,terminal,3,False
100000008547844100,out,2,100000002547110100,215000.0,2,consolidator,3,False
100000008547844100,out,3,100000002773323100,195000.0,1,peripheral,3,False
100000008547948100,in,1,100000008547844100,61000.0,2,coordinator,3,False
100000008547948100,in,2,100000008121806100,60197.0,1,peripheral,7,False
100000008547948100,in,3,100000008466579100,35000.0,1,distributor,3,False
100000008547948100,out,1,100000002718366100,959000.0,3,consolidator,3,False
100000008547948100,out,2,100000002815005100,476500.0,1,terminal,3,False
100000008547948100,out,3,100000003031633100,414000.0,2,terminal,3,False
100000008548853100,in,1,100000002578405100,14000.0,1,distributor,2,False
100000008551752100,in,1,100000007392365100,406000.0,2,peripheral,42,False
100000008554390100,in,1,100000008460102100,14000.0,1,distributor,19,False
100000008555233100,in,1,100000008758168100,440600.0,1,peripheral,22,False
100000008555918100,in,1,100000003684369100,139211.0,1,distributor,4,True
100000008555918100,out,1,100000005849100100,33300.0,1,terminal,4,False
100000008555918100,out,2,100000006557763100,10000.0,1,terminal,4,False
100000008556318100,in,1,100000003684369100,116632.0,1,distributor,4,True
100000008556318100,in,2,100000000955529100,63500.0,1,peripheral,4,False
100000008557672100,in,1,100000001697501100,49125.0,1,distributor,2,False
100000008560263100,in,1,100000008490127100,100000.0,1,peripheral,6,False
100000008560717100,in,1,100000000331309100,304000.0,2,coordinator,6,False
100000008560717100,in,2,100000004400305100,50000.0,1,distributor,1,False
100000008560717100,in,3,100000006866783100,45000.0,2,distributor,1,True
100000008560717100,out,1,100000005809252100,25000.0,1,terminal,6,False
100000008561016100,in,1,100000008710791100,180000.0,2,distributor,3,False
100000008561016100,out,1,100000001724740100,185000.0,4,peripheral,3,False
100000008566737100,in,1,100000008731444100,126000.0,1,distributor,1,False
100000008566737100,in,2,100000003684369100,104000.0,1,distributor,4,True
100000008568512100,in,1,100000000331309100,199640.0,1,coordinator,6,False
100000008571243100,in,1,100000008545727100,134000.0,1,peripheral,8,False
100000008571433100,in,1,100000004979498100,200000.0,1,peripheral,53,False
100000008571433100,in,2,100000004135268100,150000.0,1,transit,53,False
100000008571433100,out,1,100000004135268100,1064000.0,2,transit,53,False
100000008571433100,out,2,100000007507343100,370000.0,1,terminal,53,False
100000008571443100,in,1,100000008346837100,40000.0,1,coordinator,14,False
100000008571443100,in,2,100000000089154100,25000.0,1,distributor,1,False
100000008575624100,out,1,100000004094958100,39000.0,1,transit,50,False
100000008575624100,out,2,100000005546031100,31000.0,3,peripheral,50,False
100000008575624100,out,3,100000005363908100,19500.0,1,transit,50,False
100000008576243100,in,1,100000002398779100,66000.0,3,consolidator,1,False
100000008576243100,in,2,100000005910114100,16920.0,1,coordinator,1,False
100000008576528100,in,1,100000000331309100,28000.0,1,coordinator,6,False
100000008579978100,in,1,100000000331309100,34000.0,1,coordinator,6,False
100000008579978100,out,1,100000002119762100,77000.0,6,peripheral,6,False
100000008582730100,in,1,100000008546855100,5000.0,1,consolidator,18,False
100000008582730100,out,1,100000008546855100,5000.0,1,consolidator,18,False
100000008583360100,in,1,100000005578559100,112843.0,1,distributor,8,False
100000008583360100,out,1,100000008136608100,170000.0,1,peripheral,8,False
100000008583971100,in,1,100000008293431100,40000.0,1,peripheral,1,False
100000008583971100,in,2,100000003213473100,11000.0,1,distributor,1,False
100000008586731100,in,1,100000008680731100,12000.0,1,distributor,13,True
100000008587459100,in,1,100000004400305100,132507.0,1,distributor,1,False
100000008587459100,in,2,100000008304139100,49000.0,1,distributor,4,False
100000008587459100,out,1,100000004962193100,591000.0,3,consolidator,1,False
100000008587459100,out,2,100000006866783100,95500.0,1,distributor,1,True
100000008588665100,in,1,100000002901457100,25000.0,1,peripheral,1,False
100000008595687100,in,1,100000004150593100,64395.0,1,distributor,5,False
100000008595687100,out,1,100000003016635100,10400.0,1,distributor,5,True
100000008596924100,in,1,100000008713270100,100000.0,1,peripheral,9,False
100000008598972100,in,1,100000006977207100,120000.0,1,distributor,21,False
100000008599354100,in,1,100000008477350100,177000.0,1,coordinator,1,False
100000008599354100,out,1,100000004217419100,38200.0,2,peripheral,7,False
100000008601794100,in,1,100000001872484100,475400.0,7,peripheral,57,False
100000008601794100,in,2,100000000785800100,19000.0,1,transit,57,False
100000008601794100,out,1,100000001872484100,871400.0,13,peripheral,57,False
100000008603331100,in,1,100000008003034100,28000.0,1,peripheral,14,False
100000008603331100,in,2,100000004715209100,11500.0,2,peripheral,3,False
100000008603331100,out,1,100000002032323100,300000.0,1,peripheral,3,False
100000008603331100,out,2,100000002547110100,274000.0,1,consolidator,3,False
100000008603331100,out,3,100000001046057100,83420.0,1,terminal,3,False
100000008603629100,in,1,100000003880331100,598000.0,6,distributor,7,False
100000008603629100,in,2,100000005910114100,232624.0,8,coordinator,1,False
100000008603629100,in,3,100000008304139100,159000.0,4,distributor,4,False
100000008603629100,out,1,100000001857829100,408000.0,2,coordinator,7,False
100000008603629100,out,2,100000000764836100,251716.0,1,peripheral,7,False
100000008603629100,out,3,100000008279405100,234738.0,2,terminal,7,False
100000008612257100,in,1,100000008413748100,9500.0,1,distributor,17,False
100000008619159100,in,1,100000008258458100,446400.0,2,peripheral,65,False
100000008619857100,in,1,100000004400305100,29000.0,1,distributor,1,False
100000008619857100,out,1,100000000332284100,8000.0,1,consolidator,6,False
100000008619857100,out,2,100000002398779100,5000.0,1,consolidator,1,False
100000008620570100,in,1,100000002723538100,80000.0,1,distributor,7,False
100000008620570100,in,2,100000008346837100,65000.0,1,coordinator,14,False
100000008620570100,out,1,100000002718366100,21800.0,1,consolidator,3,False
100000008620570100,out,2,100000004981068100,10000.0,1,peripheral,7,False
100000008624978100,in,1,100000005527892100,109000.0,1,coordinator,21,False
100000008625905100,in,1,100000003159641100,197800.0,1,consolidator,59,False
100000008625905100,out,1,100000001065234100,360000.0,1,peripheral,59,False
100000008625905100,out,2,100000002194320100,275000.0,1,peripheral,59,False
100000008628231100,in,1,100000003684369100,50000.0,1,distributor,4,True
100000008628231100,out,1,100000004666651100,429250.0,1,terminal,67,False
100000008628231100,out,2,100000005664632100,198620.0,18,terminal,67,False
100000008628818100,in,1,100000005704413100,46310.0,1,distributor,8,False
100000008629504100,in,1,100000008293431100,20000.0,1,peripheral,1,False
100000008629581100,in,1,100000005612411100,54184.0,1,distributor,4,False
100000008631800100,in,1,100000008460102100,12850.0,1,distributor,19,False
100000008632060100,in,1,100000002957787100,6000.0,1,coordinator,1,False
100000008632060100,out,1,100000000437046100,67500.0,2,coordinator,1,False
100000008632060100,out,2,100000008730846100,60600.0,2,consolidator,12,False
100000008632060100,out,3,100000008603629100,50000.0,1,coordinator,7,False
100000008633099100,in,1,100000005782781100,19468.0,1,peripheral,11,False
100000008633099100,out,1,100000008677368100,13500.0,1,peripheral,11,False
100000008634520100,in,1,100000008547844100,90000.0,1,coordinator,3,False
100000008636603100,in,1,100000002957787100,22710.0,1,coordinator,1,False
100000008636603100,in,2,100000000667713100,12750.0,1,peripheral,5,False
100000008636603100,out,1,100000003265158100,46800.0,1,transit,13,False
100000008636603100,out,2,100000003016635100,43200.0,2,distributor,5,True
100000008636603100,out,3,100000006122699100,24750.0,1,terminal,5,False
100000008637537100,in,1,100000001732159100,381890.0,10,peripheral,41,True
100000008637537100,in,2,100000008314203100,232000.0,11,peripheral,41,True
100000008637537100,in,3,100000004070318100,6000.0,1,distributor,1,False
100000008637537100,out,1,100000001732159100,2283100.0,28,peripheral,41,True
100000008637537100,out,2,100000008314203100,60000.0,1,peripheral,41,True
100000008637537100,out,3,100000005940652100,8395.0,1,terminal,41,False
100000008638859100,in,1,100000006274203100,34000.0,1,peripheral,18,False
100000008647905100,in,1,100000003873332100,50000.0,1,peripheral,18,False
100000008647905100,out,1,100000008676812100,230800.0,1,terminal,18,False
100000008647905100,out,2,100000002769809100,113422.0,1,terminal,18,False
100000008648783100,in,1,100000008460102100,5200.0,1,distributor,19,False
100000008649416100,in,1,100000005233755100,5000.0,1,peripheral,17,False
100000008650785100,in,1,100000003975102100,56500.0,1,peripheral,5,True
100000008650785100,in,2,100000004394765100,35500.0,1,peripheral,5,False
100000008650785100,out,1,100000000817146100,70020.0,1,terminal,5,False
100000008650785100,out,2,100000005519347100,50100.0,1,peripheral,5,True
100000008652094100,in,1,100000004400305100,35000.0,1,distributor,1,False
100000008653041100,in,1,100000002578405100,28000.0,1,distributor,2,False
100000008654653100,out,1,100000004019124100,54000.0,1,peripheral,5,True
100000008655035100,in,1,100000002762076100,30000.0,1,peripheral,11,False
100000008655779100,in,1,100000007382543100,47000.0,1,peripheral,29,False
100000008655779100,out,1,100000008213966100,19004.0,1,peripheral,29,False
100000008655779100,out,2,100000004377043100,5700.0,1,peripheral,29,False
100000008656043100,in,1,100000001697501100,26200.0,1,distributor,2,False
100000008659445100,in,1,100000008736940100,77300.0,2,peripheral,44,False
100000008659445100,in,2,100000008193577100,56190.0,4,peripheral,44,False
100000008659445100,in,3,100000005456919100,5000.0,1,peripheral,44,False
100000008659445100,out,1,100000008751429100,271700.0,3,peripheral,44,False
100000008659445100,out,2,100000005456919100,263950.0,5,peripheral,44,False
100000008659445100,out,3,100000008736940100,252500.0,6,peripheral,44,False
100000008659950100,in,1,100000008547844100,246000.0,1,coordinator,3,False
100000008661550100,in,1,100000002578405100,22800.0,1,distributor,2,False
100000008661585100,in,1,100000002527114100,43141.0,1,distributor,2,True
100000008662216100,in,1,100000002578405100,26200.0,1,distributor,2,False
100000008662805100,in,1,100000002578405100,16500.0,1,distributor,2,False
100000008663007100,in,1,100000002527114100,14000.0,1,distributor,2,True
100000008663723100,in,1,100000002578405100,15600.0,1,distributor,2,False
100000008664469100,in,1,100000003684369100,25000.0,1,distributor,4,True
100000008664774100,in,1,100000002578405100,16300.0,1,distributor,2,False
100000008665380100,in,1,100000004400305100,59100.0,1,distributor,1,False
100000008665380100,in,2,100000006866783100,10000.0,1,distributor,1,True
100000008665380100,out,1,100000000795033100,18200.0,1,terminal,1,False
100000008666075100,in,1,100000002527114100,26217.0,1,distributor,2,True
100000008667058100,in,1,100000002527114100,17534.0,1,distributor,2,True
100000008667795100,in,1,100000002578405100,34000.0,1,distributor,2,False
100000008667799100,in,1,100000002578405100,34000.0,1,distributor,2,False
100000008668099100,in,1,100000002578405100,15700.0,1,distributor,2,False
100000008669310100,in,1,100000004400305100,59567.0,2,distributor,1,False
100000008670667100,in,1,100000002527114100,15534.0,1,distributor,2,True
100000008671026100,in,1,100000002527114100,23534.0,1,distributor,2,True
100000008671081100,in,1,100000002578405100,37200.0,1,distributor,2,False
100000008671129100,in,1,100000002578405100,26200.0,1,distributor,2,False
100000008671929100,in,1,100000003684369100,75000.0,2,distributor,4,True
100000008672162100,in,1,100000002527114100,15550.0,1,distributor,2,True
100000008672200100,in,1,100000002527114100,8511.0,1,distributor,2,True
100000008672480100,in,1,100000001697501100,13000.0,1,distributor,2,False
100000008672493100,in,1,100000002578405100,14000.0,1,distributor,2,False
100000008672603100,in,1,100000005612411100,21200.0,1,distributor,4,False
