gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,seed_reach,bridge,rapid_48h,boundary
100000008332511100,terminal,0.62,10,0.450192,"Наблюдаемый конечный узел: вход от 1 клиентов (100,000 KZT), исходящих нет; колено 3<4.",3,False,1,0,100000.0,0.0,1,0,4,0.0,0.0,False
100000008333492100,peripheral,0.55,49,0.208668,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,216400.0,0.0,1,0,1,0.0,0.0,True
100000008335401100,terminal,0.62,8,0.414876,"Наблюдаемый конечный узел: вход от 1 клиентов (150,000 KZT), исходящих нет; колено 2<4.",2,False,1,0,150000.0,0.0,3,0,2,0.0,0.0,False
100000008336318100,peripheral,0.55,3,0.204179,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,170000.0,0.0,1,0,1,0.0,0.0,True
100000008337304100,peripheral,0.55,7,0.195873,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,105465.0,0.0,2,0,1,0.0,0.0,True
100000008343415100,peripheral,0.55,21,0.230614,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,100000.0,0.0,3,0,2,0.0,0.0,True
100000008343874100,peripheral,0.6,21,0.621177,"Недостаточно признаков роли: 2 плательщиков, 2 получателей, колено 3.",3,False,2,2,283535.0,176400.0,2,5,2,1.855149896111606e-05,1.0,False
100000008346837100,coordinator,0.93,14,0.961321,"Гипотеза координации: достижим из 6 seed, 9 плательщиков, мост 0.0063.",2,False,9,25,254359.0,1258643.0,12,26,6,0.006320236484260895,1.0,False
100000008349675100,peripheral,0.6,11,0.356083,"Недостаточно признаков роли: 1 плательщиков, 1 получателей, колено 1.",1,False,1,1,46520.0,36650.0,1,2,1,0.0,1.0,False
100000008349740100,peripheral,0.55,37,0.240004,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,70000.0,0.0,2,0,3,0.0,0.0,True
100000008352542100,terminal,0.62,4,0.425614,"Наблюдаемый конечный узел: вход от 1 клиентов (50,220 KZT), исходящих нет; колено 2<4.",2,False,1,0,50220.0,0.0,1,0,4,0.0,0.0,False
100000008356606100,terminal,0.66,14,0.431589,"Наблюдаемый конечный узел: вход от 2 клиентов (168,500 KZT), исходящих нет; колено 2<4.",2,False,2,0,168500.0,0.0,2,0,1,0.0,0.0,False
100000008376089100,terminal,0.62,31,0.440928,"Наблюдаемый конечный узел: вход от 1 клиентов (135,000 KZT), исходящих нет; колено 2<4.",2,False,1,0,135000.0,0.0,1,0,3,0.0,0.0,False
100000008376785100,peripheral,0.55,6,0.263229,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,234250.0,0.0,2,0,3,0.0,0.0,True
100000008379273100,transit,0.7083,8,0.687081,"Признаки транзита: отдал 106% видимого входа; 2→4 связей, быстрый выход 0%.",3,False,2,4,36000.0,38000.0,2,4,2,0.002965755614553216,0.0,False
100000008383405100,terminal,0.62,25,0.282271,"Наблюдаемый конечный узел: вход от 1 клиентов (25,000 KZT), исходящих нет; колено 1<4.",1,False,1,0,25000.0,0.0,2,0,1,0.0,0.0,False
100000008388049100,terminal,0.62,10,0.447394,"Наблюдаемый конечный узел: вход от 1 клиентов (496,400 KZT), исходящих нет; колено 3<4.",3,False,1,0,496400.0,0.0,1,0,2,0.0,0.0,False
100000008389800100,peripheral,0.6,5,0.586705,"Недостаточно признаков роли: 3 плательщиков, 7 получателей, колено 2.",2,False,3,7,189000.0,401620.0,3,8,1,6.493024636390621e-05,1.0,False
100000008405209100,terminal,0.62,17,0.317776,"Наблюдаемый конечный узел: вход от 1 клиентов (54,400 KZT), исходящих нет; колено 3<4.",3,False,1,0,54400.0,0.0,1,0,1,0.0,0.0,False
100000008406609100,terminal,0.62,20,0.296073,"Наблюдаемый конечный узел: вход от 1 клиентов (34,000 KZT), исходящих нет; колено 2<4.",2,False,1,0,34000.0,0.0,1,0,1,0.0,0.0,False
100000008413748100,distributor,0.94,17,0.75843,"Признаки распределения: 18 получателей против 2 плательщиков, исходящий поток 1,377,320 KZT.",2,False,2,18,26480.0,1377320.22,2,21,2,5.624033369264658e-05,1.0,False
100000008416433100,terminal,0.62,15,0.271155,"Наблюдаемый конечный узел: вход от 1 клиентов (20,000 KZT), исходящих нет; колено 3<4.",3,False,1,0,20000.0,0.0,1,0,1,0.0,0.0,False
100000008417029100,terminal,0.62,3,0.402096,"Наблюдаемый конечный узел: вход от 1 клиентов (100,000 KZT), исходящих нет; колено 3<4.",3,False,1,0,100000.0,0.0,1,0,2,0.0,0.0,False
100000008417359100,peripheral,0.6,17,0.344565,"Недостаточно признаков роли: 1 плательщиков, 2 получателей, колено 3.",3,False,1,2,40810.0,110760.0,2,3,1,0.0,0.5,False
100000008418835100,peripheral,0.6,16,0.423288,"Недостаточно признаков роли: 1 плательщиков, 4 получателей, колено 0.",0,True,1,4,1372000.0,186179.0,67,6,2,0.0,0.746268656716418,False
100000008418934100,terminal,0.62,3,0.377065,"Наблюдаемый конечный узел: вход от 1 клиентов (360,000 KZT), исходящих нет; колено 2<4.",2,False,1,0,360000.0,0.0,1,0,1,0.0,0.0,False
100000008422226100,terminal,0.62,1,0.396046,"Наблюдаемый конечный узел: вход от 1 клиентов (87,450 KZT), исходящих нет; колено 3<4.",3,False,1,0,87450.0,0.0,1,0,2,0.0,0.0,False
100000008427027100,terminal,0.62,4,0.436202,"Наблюдаемый конечный узел: вход от 1 клиентов (300,000 KZT), исходящих нет; колено 3<4.",3,False,1,0,300000.0,0.0,1,0,2,0.0,0.0,False
100000008430691100,peripheral,0.6,71,0.400915,"Недостаточно признаков роли: 1 плательщиков, 2 получателей, колено 3.",3,False,1,2,20000.0,604900.0,1,2,1,9.27574948055803e-06,1.0,False
100000008432942100,terminal,0.62,1,0.368746,"Наблюдаемый конечный узел: вход от 1 клиентов (44,542 KZT), исходящих нет; колено 3<4.",3,False,1,0,44542.0,0.0,2,0,2,0.0,0.0,False
100000008436257100,terminal,0.66,17,0.373208,"Наблюдаемый конечный узел: вход от 2 клиентов (35,000 KZT), исходящих нет; колено 3<4.",3,False,2,0,35000.0,0.0,2,0,1,0.0,0.0,False
100000008438656100,peripheral,0.6,4,0.594662,"Недостаточно признаков роли: 2 плательщиков, 1 получателей, колено 1.",1,False,2,1,80000.0,5000.0,2,1,5,9.27574948055803e-06,0.5,False
100000008443341100,peripheral,0.6,13,0.4877,"Недостаточно признаков роли: 2 плательщиков, 3 получателей, колено 1.",1,False,2,3,34500.0,50000.0,2,4,1,2.071693818650744e-05,0.5,False
100000008454065100,terminal,0.62,15,0.280305,"Наблюдаемый конечный узел: вход от 1 клиентов (24,050 KZT), исходящих нет; колено 3<4.",3,False,1,0,24050.0,0.0,1,0,1,0.0,0.0,False
100000008459449100,terminal,0.62,1,0.380392,"Наблюдаемый конечный узел: вход от 1 клиентов (53,700 KZT), исходящих нет; колено 3<4.",3,False,1,0,53700.0,0.0,1,0,2,0.0,0.0,False
100000008460102100,distributor,0.94,19,0.579226,"Признаки распределения: 31 получателей против 1 плательщиков, исходящий поток 476,570 KZT.",3,False,1,31,17500.0,476570.0,1,34,1,0.007425237459186703,1.0,False
100000008461217100,peripheral,0.55,52,0.152956,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,18000.0,0.0,1,0,1,0.0,0.0,True
100000008461532100,distributor,0.66,28,0.877291,"Признаки распределения: 8 получателей против 2 плательщиков, исходящий поток 2,530,090 KZT.",2,False,2,8,565300.0,2530090.0,2,9,2,0.00012986049272781242,1.0,False
100000008463968100,terminal,0.62,2,0.246464,"Наблюдаемый конечный узел: вход от 1 клиентов (10,000 KZT), исходящих нет; колено 3<4.",3,False,1,0,10000.0,0.0,1,0,1,0.0,0.0,False
100000008465789100,distributor,0.89,3,0.717004,"Признаки распределения: 16 получателей против 1 плательщиков, исходящий поток 1,858,100 KZT.",3,False,1,16,30099.0,1858100.0,1,17,3,0.00026899673493618285,1.0,False
100000008466579100,distributor,0.915,3,0.777513,"Признаки распределения: 17 получателей против 2 плательщиков, исходящий поток 1,933,000 KZT.",2,False,2,17,36952.0,1933000.0,2,20,2,0.0001576877411694865,1.0,False
100000008468762100,terminal,0.66,22,0.494998,"Наблюдаемый конечный узел: вход от 2 клиентов (170,000 KZT), исходящих нет; колено 3<4.",3,False,2,0,170000.0,0.0,2,0,2,0.0,0.0,False
100000008469048100,peripheral,0.55,1,0.265225,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,265200.0,0.0,7,0,3,0.0,0.0,True
100000008470470100,terminal,0.62,2,0.295468,"Наблюдаемый конечный узел: вход от 1 клиентов (33,547 KZT), исходящих нет; колено 1<4.",1,False,1,0,33547.0,0.0,1,0,1,0.0,0.0,False
100000008471634100,peripheral,0.55,27,0.155515,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,20000.0,0.0,1,0,1,0.0,0.0,True
100000008472324100,terminal,0.62,6,0.455788,"Наблюдаемый конечный узел: вход от 1 клиентов (205,200 KZT), исходящих нет; колено 3<4.",3,False,1,0,205200.0,0.0,1,0,3,0.0,0.0,False
100000008473207100,terminal,0.62,4,0.48547,"Наблюдаемый конечный узел: вход от 1 клиентов (202,000 KZT), исходящих нет; колено 2<4.",2,False,1,0,202000.0,0.0,4,0,8,0.0,0.0,False
100000008473765100,terminal,0.62,7,0.291157,"Наблюдаемый конечный узел: вход от 1 клиентов (30,000 KZT), исходящих нет; колено 3<4.",3,False,1,0,30000.0,0.0,1,0,1,0.0,0.0,False
100000008474308100,peripheral,0.6,13,0.272309,"Недостаточно признаков роли: 1 плательщиков, 1 получателей, колено 2.",2,False,1,1,14000.0,10000.0,2,1,1,0.0,0.0,False
100000008474391100,terminal,0.62,24,0.3343,"Наблюдаемый конечный узел: вход от 1 клиентов (20,000 KZT), исходящих нет; колено 3<4.",3,False,1,0,20000.0,0.0,1,0,2,0.0,0.0,False
100000008477350100,coordinator,0.78,1,0.949978,"Гипотеза координации: достижим из 3 seed, 11 плательщиков, мост 0.0006.",2,False,11,39,610100.0,3374866.0,14,44,3,0.0005710401228117834,1.0,False
100000008478414100,terminal,0.62,2,0.246464,"Наблюдаемый конечный узел: вход от 1 клиентов (10,000 KZT), исходящих нет; колено 2<4.",2,False,1,0,10000.0,0.0,1,0,1,0.0,0.0,False
100000008486520100,peripheral,0.6,5,0.431684,"Недостаточно признаков роли: 1 плательщиков, 1 получателей, колено 1.",1,False,1,1,35720.0,14000.0,2,1,2,9.27574948055803e-06,0.0,False
100000008488166100,terminal,0.62,2,0.236028,"Наблюдаемый конечный узел: вход от 1 клиентов (5,600 KZT), исходящих нет; колено 3<4.",3,False,1,0,5600.0,0.0,1,0,1,0.0,0.0,False
100000008489604100,terminal,0.62,2,0.250283,"Наблюдаемый конечный узел: вход от 1 клиентов (11,000 KZT), исходящих нет; колено 3<4.",3,False,1,0,11000.0,0.0,1,0,1,0.0,0.0,False
100000008489922100,coordinator,0.6,3,0.913812,"Гипотеза координации: достижим из 3 seed, 3 плательщиков, мост 0.0003.",3,False,3,36,262010.0,3789900.0,5,41,3,0.00025660549534889355,1.0,False
100000008490127100,peripheral,0.6,6,0.570399,"Недостаточно признаков роли: 1 плательщиков, 6 получателей, колено 3.",3,False,1,6,431755.0,923000.0,2,9,3,5.565449688334818e-05,0.0,False
100000008491390100,terminal,0.62,1,0.361751,"Наблюдаемый конечный узел: вход от 1 клиентов (36,000 KZT), исходящих нет; колено 3<4.",3,False,1,0,36000.0,0.0,1,0,2,0.0,0.0,False
100000008493007100,transit,0.85,2,0.425725,"Признаки транзита: отдал 100% видимого входа; 1→1 связей, быстрый выход 100%.",3,False,1,1,26150.0,26150.0,1,1,1,0.0,1.0,False
100000008497298100,terminal,0.62,3,0.387992,"Наблюдаемый конечный узел: вход от 1 клиентов (600,000 KZT), исходящих нет; колено 2<4.",2,False,1,0,600000.0,0.0,1,0,1,0.0,0.0,False
100000008501413100,transit,0.835,34,0.529304,"Признаки транзита: отдал 102% видимого входа; 1→1 связей, быстрый выход 100%.",3,False,1,1,5000.0,5100.0,1,1,2,1.3913624220837045e-05,1.0,False
100000008502995100,terminal,0.62,1,0.282271,"Наблюдаемый конечный узел: вход от 1 клиентов (25,000 KZT), исходящих нет; колено 3<4.",3,False,1,0,25000.0,0.0,2,0,1,0.0,0.0,False
100000008503177100,terminal,0.62,7,0.29577,"Наблюдаемый конечный узел: вход от 1 клиентов (33,951 KZT), исходящих нет; колено 3<4.",3,False,1,0,33951.0,0.0,1,0,1,0.0,0.0,False
100000008507703100,terminal,0.62,2,0.288548,"Наблюдаемый конечный узел: вход от 1 клиентов (28,500 KZT), исходящих нет; колено 3<4.",3,False,1,0,28500.0,0.0,1,0,1,0.0,0.0,False
100000008512552100,peripheral,0.6,17,0.662848,"Недостаточно признаков роли: 4 плательщиков, 6 получателей, колено 2.",2,False,4,6,394360.0,1302275.0,9,11,2,4.809119346073932e-05,1.0,False
100000008512827100,distributor,0.69,10,0.888816,"Признаки распределения: 10 получателей против 3 плательщиков, исходящий поток 1,944,500 KZT.",2,False,3,10,107949.0,1944500.0,3,10,5,9.101829177797567e-05,0.6666666666666666,False
100000008513251100,peripheral,0.6,89,0.120332,"Seed без исходящих в выборке; входящий поток неполон, структурная роль не установлена.",0,True,0,0,0.0,0.0,0,0,1,0.0,0.0,False
100000008514970100,peripheral,0.6,21,0.418005,"Недостаточно признаков роли: 1 плательщиков, 1 получателей, колено 3.",3,False,1,1,379966.0,31000.0,1,1,1,0.0,1.0,False
100000008516839100,peripheral,0.6,20,0.415346,"Seed без исходящих в выборке; входящий поток неполон, структурная роль не установлена.",0,True,3,0,155000.0,0.0,4,0,4,0.0,0.0,False
100000008517061100,peripheral,0.55,15,0.226754,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,1844000.0,0.0,4,0,1,0.0,0.0,True
100000008517538100,distributor,0.915,3,0.85496,"Признаки распределения: 17 получателей против 3 плательщиков, исходящий поток 1,439,000 KZT.",3,False,3,17,155500.0,1439000.0,6,18,2,9.175698358287329e-05,1.0,False
100000008522127100,peripheral,0.6,64,0.160169,"Недостаточно признаков роли: 0 плательщиков, 1 получателей, колено 0.",0,True,0,1,0.0,145000.0,0,3,1,0.0,0.0,False
100000008524903100,peripheral,0.55,1,0.184293,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,15000.0,0.0,1,0,2,0.0,0.0,True
100000008525136100,peripheral,0.55,1,0.200123,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,14100.0,0.0,1,0,3,0.0,0.0,True
100000008531133100,peripheral,0.6,5,0.416003,"Недостаточно признаков роли: 1 плательщиков, 3 получателей, колено 2.",2,False,1,3,25000.0,158271.68,1,3,1,9.27574948055803e-06,1.0,False
100000008531186100,terminal,0.62,4,0.438962,"Наблюдаемый конечный узел: вход от 1 клиентов (125,000 KZT), исходящих нет; колено 2<4.",2,False,1,0,125000.0,0.0,1,0,3,0.0,0.0,False
100000008532050100,terminal,0.62,6,0.475299,"Наблюдаемый конечный узел: вход от 1 клиентов (455,156 KZT), исходящих нет; колено 3<4.",3,False,1,0,455156.0,0.0,1,0,3,0.0,0.0,False
100000008536546100,terminal,0.66,22,0.507249,"Наблюдаемый конечный узел: вход от 2 клиентов (250,000 KZT), исходящих нет; колено 3<4.",3,False,2,0,250000.0,0.0,2,0,2,0.0,0.0,False
100000008537380100,terminal,0.62,2,0.240792,"Наблюдаемый конечный узел: вход от 1 клиентов (8,000 KZT), исходящих нет; колено 3<4.",3,False,1,0,8000.0,0.0,1,0,1,0.0,0.0,False
100000008545727100,peripheral,0.6,8,0.502205,"Недостаточно признаков роли: 1 плательщиков, 6 получателей, колено 2.",2,False,1,6,30000.0,1866500.0,1,7,2,5.565449688334818e-05,1.0,False
100000008546855100,consolidator,0.715,18,0.84167,"Признаки консолидации: 6 плательщиков, 2 получателей, входящий поток 71,790 KZT.",2,False,6,2,71790.0,10000.0,8,2,3,2.782724844167409e-05,1.0,False
100000008547295100,terminal,0.62,9,0.258186,"Наблюдаемый конечный узел: вход от 1 клиентов (15,000 KZT), исходящих нет; колено 3<4.",3,False,1,0,15000.0,0.0,1,0,1,0.0,0.0,False
100000008547844100,coordinator,0.6,3,0.89891,"Гипотеза координации: достижим из 3 seed, 3 плательщиков, мост 0.0004.",2,False,3,19,177600.0,2042199.0,3,21,3,0.00044724620541398264,1.0,False
100000008547948100,coordinator,0.78,3,0.917382,"Гипотеза координации: достижим из 3 seed, 6 плательщиков, мост 0.0004.",2,False,6,26,212665.0,5185600.0,7,31,3,0.00041621085129707735,1.0,False
100000008548853100,terminal,0.62,2,0.255501,"Наблюдаемый конечный узел: вход от 1 клиентов (14,000 KZT), исходящих нет; колено 3<4.",3,False,1,0,14000.0,0.0,1,0,1,0.0,0.0,False
100000008551752100,peripheral,0.55,42,0.254165,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,406000.0,0.0,2,0,2,0.0,0.0,True
100000008554390100,peripheral,0.55,19,0.146537,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,14000.0,0.0,1,0,1,0.0,0.0,True
100000008555233100,terminal,0.62,22,0.381451,"Наблюдаемый конечный узел: вход от 1 клиентов (440,600 KZT), исходящих нет; колено 3<4.",3,False,1,0,440600.0,0.0,1,0,1,0.0,0.0,False
100000008555918100,peripheral,0.6,4,0.539171,"Недостаточно признаков роли: 1 плательщиков, 2 получателей, колено 1.",1,False,1,2,139211.0,43300.0,1,2,4,1.855149896111606e-05,0.0,False
100000008556318100,terminal,0.66,4,0.552396,"Наблюдаемый конечный узел: вход от 2 клиентов (180,132 KZT), исходящих нет; колено 1<4.",1,False,2,0,180132.0,0.0,2,0,5,0.0,0.0,False
100000008557672100,terminal,0.62,2,0.310743,"Наблюдаемый конечный узел: вход от 1 клиентов (49,125 KZT), исходящих нет; колено 2<4.",2,False,1,0,49125.0,0.0,1,0,1,0.0,0.0,False
100000008560263100,peripheral,0.55,6,0.247702,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,100000.0,0.0,1,0,3,0.0,0.0,True
100000008560717100,consolidator,0.835,6,0.829893,"Признаки консолидации: 7 плательщиков, 1 получателей, входящий поток 529,000 KZT.",1,False,7,1,529000.0,25000.0,9,1,3,9.27574948055803e-06,0.0,False
100000008561016100,transit,0.8292,3,0.589524,"Признаки транзита: отдал 103% видимого входа; 1→1 связей, быстрый выход 100%.",3,False,1,1,180000.0,185000.0,2,4,1,9.27574948055803e-06,1.0,False
100000008566737100,terminal,0.66,1,0.552434,"Наблюдаемый конечный узел: вход от 2 клиентов (230,000 KZT), исходящих нет; колено 1<4.",1,False,2,0,230000.0,0.0,2,0,4,0.0,0.0,False
100000008568512100,terminal,0.62,6,0.453822,"Наблюдаемый конечный узел: вход от 1 клиентов (199,640 KZT), исходящих нет; колено 3<4.",3,False,1,0,199640.0,0.0,1,0,3,0.0,0.0,False
100000008571243100,terminal,0.62,8,0.347874,"Наблюдаемый конечный узел: вход от 1 клиентов (134,000 KZT), исходящих нет; колено 3<4.",3,False,1,0,134000.0,0.0,1,0,1,0.0,0.0,False
100000008571433100,peripheral,0.6,53,0.420578,"Недостаточно признаков роли: 2 плательщиков, 2 получателей, колено 0.",0,True,2,2,350000.0,1434000.0,2,3,1,0.0,1.0,False
100000008571443100,terminal,0.66,14,0.492125,"Наблюдаемый конечный узел: вход от 2 клиентов (65,000 KZT), исходящих нет; колено 2<4.",2,False,2,0,65000.0,0.0,2,0,3,0.0,0.0,False
100000008575624100,peripheral,0.6,50,0.174377,"Недостаточно признаков роли: 0 плательщиков, 3 получателей, колено 0.",0,True,0,3,0.0,89500.0,0,5,1,0.0,0.0,False
100000008576243100,terminal,0.66,1,0.500027,"Наблюдаемый конечный узел: вход от 2 клиентов (82,920 KZT), исходящих нет; колено 3<4.",3,False,2,0,82920.0,0.0,4,0,3,0.0,0.0,False
100000008576528100,terminal,0.62,6,0.380921,"Наблюдаемый конечный узел: вход от 1 клиентов (28,000 KZT), исходящих нет; колено 3<4.",3,False,1,0,28000.0,0.0,1,0,3,0.0,0.0,False
100000008579978100,peripheral,0.6,6,0.493472,"Недостаточно признаков роли: 1 плательщиков, 1 получателей, колено 3.",3,False,1,1,34000.0,77000.0,1,6,3,9.27574948055803e-06,1.0,False
100000008582730100,transit,0.85,18,0.366477,"Признаки транзита: отдал 100% видимого входа; 1→1 связей, быстрый выход 100%.",3,False,1,1,5000.0,5000.0,1,1,1,0.0,1.0,False
100000008583360100,peripheral,0.6,8,0.415936,"Недостаточно признаков роли: 1 плательщиков, 1 получателей, колено 3.",3,False,1,1,112843.0,170000.0,1,1,1,9.27574948055803e-06,0.0,False
100000008583971100,peripheral,0.55,1,0.260367,"Граница обхода: колено 4, вход от 2 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,2,0,51000.0,0.0,2,0,2,0.0,0.0,True
100000008586731100,terminal,0.62,13,0.251531,"Наблюдаемый конечный узел: вход от 1 клиентов (12,000 KZT), исходящих нет; колено 1<4.",1,False,1,0,12000.0,0.0,1,0,1,0.0,0.0,False
100000008587459100,peripheral,0.6,1,0.4965,"Недостаточно признаков роли: 2 плательщиков, 2 получателей, колено 2.",2,False,2,2,181507.0,686500.0,2,4,2,0.0,0.0,False
100000008588665100,peripheral,0.55,1,0.198107,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,25000.0,0.0,1,0,2,0.0,0.0,True
100000008595687100,peripheral,0.6,5,0.424878,"Недостаточно признаков роли: 1 плательщиков, 1 получателей, колено 3.",3,False,1,1,64395.0,10400.0,1,1,2,0.0,1.0,False
100000008596924100,terminal,0.62,9,0.338951,"Наблюдаемый конечный узел: вход от 1 клиентов (100,000 KZT), исходящих нет; колено 3<4.",3,False,1,0,100000.0,0.0,1,0,1,0.0,0.0,False
100000008598972100,terminal,0.62,21,0.345379,"Наблюдаемый конечный узел: вход от 1 клиентов (120,000 KZT), исходящих нет; колено 3<4.",3,False,1,0,120000.0,0.0,1,0,1,0.0,0.0,False
100000008599354100,peripheral,0.6,1,0.417338,"Недостаточно признаков роли: 1 плательщиков, 1 получателей, колено 3.",3,False,1,1,177000.0,38200.0,1,2,2,0.0,0.0,False
100000008601794100,peripheral,0.6,57,0.39675,"Недостаточно признаков роли: 2 плательщиков, 1 получателей, колено 0.",0,True,2,1,494400.0,871400.0,8,13,1,0.0,0.375,False
100000008603331100,peripheral,0.6,3,0.524291,"Недостаточно признаков роли: 2 плательщиков, 6 получателей, колено 2.",2,False,2,6,39500.0,741774.0,3,6,1,9.275749480558029e-05,1.0,False
100000008603629100,coordinator,0.83,7,0.981072,"Гипотеза координации: достижим из 4 seed, 19 плательщиков, мост 0.0018.",2,False,19,61,1817300.0,4986156.0,45,74,4,0.0018067640522157387,1.0,False
100000008612257100,terminal,0.62,17,0.243212,"Наблюдаемый конечный узел: вход от 1 клиентов (9,500 KZT), исходящих нет; колено 3<4.",3,False,1,0,9500.0,0.0,1,0,1,0.0,0.0,False
100000008619159100,peripheral,0.55,65,0.218903,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,446400.0,0.0,2,0,1,0.0,0.0,True
100000008619857100,peripheral,0.6,1,0.406586,"Недостаточно признаков роли: 1 плательщиков, 2 получателей, колено 3.",3,False,1,2,29000.0,13000.0,1,2,2,0.0,1.0,False
100000008620570100,peripheral,0.6,7,0.626515,"Недостаточно признаков роли: 2 плательщиков, 2 получателей, колено 3.",3,False,2,2,145000.0,31800.0,2,2,4,1.855149896111606e-05,0.5,False
100000008624978100,terminal,0.62,21,0.453633,"Наблюдаемый конечный узел: вход от 1 клиентов (109,000 KZT), исходящих нет; колено 2<4.",2,False,1,0,109000.0,0.0,1,0,4,0.0,0.0,False
100000008625905100,peripheral,0.6,59,0.55285,"Недостаточно признаков роли: 1 плательщиков, 2 получателей, колено 3.",3,False,1,2,197800.0,635000.0,1,2,4,2.782724844167409e-05,0.0,False
100000008628231100,peripheral,0.6,67,0.544776,"Недостаточно признаков роли: 1 плательщиков, 2 получателей, колено 1.",1,False,1,2,50000.0,627870.0,1,19,4,1.855149896111606e-05,1.0,False
100000008628818100,peripheral,0.55,8,0.212658,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,46310.0,0.0,1,0,2,0.0,0.0,True
100000008629504100,peripheral,0.55,1,0.155515,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,20000.0,0.0,1,0,1,0.0,0.0,True
100000008629581100,terminal,0.62,4,0.380846,"Наблюдаемый конечный узел: вход от 1 клиентов (54,184 KZT), исходящих нет; колено 2<4.",2,False,1,0,54184.0,0.0,1,0,2,0.0,0.0,False
100000008631800100,peripheral,0.55,19,0.145345,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,12850.0,0.0,1,0,1,0.0,0.0,True
100000008632060100,distributor,0.715,1,0.478915,"Признаки распределения: 9 получателей против 1 плательщиков, исходящий поток 339,200 KZT.",3,False,1,9,6000.0,339200.0,1,12,1,3.0710019890408374e-05,0.0,False
100000008633099100,peripheral,0.6,11,0.349811,"Недостаточно признаков роли: 1 плательщиков, 1 получателей, колено 3.",3,False,1,1,19468.0,13500.0,1,1,1,9.27574948055803e-06,0.0,False
100000008634520100,terminal,0.62,3,0.426938,"Наблюдаемый конечный узел: вход от 1 клиентов (90,000 KZT), исходящих нет; колено 3<4.",3,False,1,0,90000.0,0.0,1,0,3,0.0,0.0,False
100000008636603100,peripheral,0.6,5,0.581642,"Недостаточно признаков роли: 2 плательщиков, 6 получателей, колено 2.",2,False,2,6,35460.0,159375.0,2,7,2,0.0021397608093400616,1.0,False
100000008637537100,peripheral,0.6,41,0.602789,"Недостаточно признаков роли: 3 плательщиков, 3 получателей, колено 0.",0,True,3,3,619890.0,2351495.0,22,30,5,3.826246660730187e-05,1.0,False
100000008638859100,peripheral,0.55,18,0.233606,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,34000.0,0.0,1,0,4,0.0,0.0,True
100000008647905100,peripheral,0.6,18,0.446622,"Недостаточно признаков роли: 1 плательщиков, 2 получателей, колено 2.",2,False,1,2,50000.0,344222.0,1,2,1,1.855149896111606e-05,1.0,False
100000008648783100,peripheral,0.55,19,0.13461,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,5200.0,0.0,1,0,1,0.0,0.0,True
100000008649416100,peripheral,0.55,17,0.133222,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,5000.0,0.0,1,0,1,0.0,0.0,True
100000008650785100,peripheral,0.6,5,0.518954,"Недостаточно признаков роли: 2 плательщиков, 2 получателей, колено 0.",0,True,2,2,92000.0,120120.0,2,2,5,9.27574948055803e-06,0.5,False
